CustomerID,Recency,Frequency,Monetary,rfm_features,rfm_standardized,prediction,RFM_Score,RFM_ScoreGroup,Loyalty
16525,3,26,13040.0,"[3.0,26.0,13040.0]","[0.030142110361400125,3.608229560334031,1.742102742104257]",3,3,111,Platinum
17078,37,2,379.0,"[37.0,2.0,379.0]","[0.37175269445726816,0.2775561200256947,0.05063320086330624]",1,6,222,Gold
13299,269,1,144.0,"[269.0,1.0,144.0]","[2.7027425624055446,0.13877806001284734,0.019237944391335353]",0,9,333,Silver
15101,9,2,318.0,"[9.0,2.0,318.0]","[0.09042633108420037,0.2775561200256947,0.042483793864198906]",1,7,133,Gold
17849,219,4,609.0,"[219.0,4.0,609.0]","[2.200374056382209,0.5551122400513894,0.08136047315502243]",0,7,322,Gold
16582,114,1,315.0,"[114.0,1.0,315.0]","[1.1454001937332048,0.13877806001284734,0.04208300335604608]",1,9,333,Silver
14965,97,2,602.0,"[97.0,2.0,602.0]","[0.9745949016852706,0.2775561200256947,0.08042529530266584]",1,6,312,Gold
17206,54,1,205.0,"[54.0,1.0,205.0]","[0.5425579865052023,0.13877806001284734,0.02738735139044269]",1,8,233,Silver
13938,36,1,73.0,"[36.0,1.0,73.0]","[0.36170532433680147,0.13877806001284734,0.009752569031718616]",1,8,233,Silver
13972,71,2,191.0,"[71.0,2.0,191.0]","[0.7133632785531362,0.2775561200256947,0.02551699568572953]",1,8,233,Silver
16045,120,4,1349.0,"[120.0,4.0,1349.0]","[1.2056844144560048,0.5551122400513894,0.18022213183271799]",1,5,311,Platinum
14239,44,11,2391.0,"[44.0,11.0,2391.0]","[0.4420842853005351,1.5265586601413208,0.31943003499779743]",1,4,211,Platinum
18198,5,17,5433.0,"[5.0,17.0,5433.0]","[0.05023685060233354,2.359227020218405,0.7258316102647567]",3,3,111,Platinum
15660,26,9,1608.0,"[26.0,9.0,1608.0]","[0.2612316231321344,1.2490025401156262,0.21482371236991143]",1,4,211,Platinum
15952,34,4,814.0,"[34.0,4.0,814.0]","[0.3416105840958681,0.5551122400513894,0.10874782454546511]",1,5,212,Platinum
18005,4,2,252.0,"[4.0,2.0,252.0]","[0.04018948048186683,0.2775561200256947,0.033666402684836866]",1,6,123,Gold
13760,55,2,292.0,"[55.0,2.0,292.0]","[0.5526053566256689,0.2775561200256947,0.039010276126874466]",1,7,223,Gold
17302,15,5,1141.0,"[15.0,5.0,1141.0]","[0.1507105518070006,0.6938903000642367,0.15243398993412247]",1,3,111,Platinum
16184,65,6,1163.0,"[65.0,6.0,1163.0]","[0.653079057830336,0.8326683600770841,0.15537312032724315]",1,5,221,Platinum
13607,41,1,687.0,"[41.0,1.0,687.0]","[0.41194217493913504,0.13877806001284734,0.09178102636699574]",1,5,212,Platinum
16832,185,3,201.0,"[185.0,3.0,201.0]","[1.8587634722863409,0.41633418003854206,0.02685296404623893]",0,9,333,Silver
13280,123,3,830.0,"[123.0,3.0,830.0]","[1.235826524817405,0.41633418003854206,0.11088537392228015]",1,6,312,Gold
13894,24,3,567.0,"[24.0,3.0,567.0]","[0.241136882891201,0.41633418003854206,0.07574940604088296]",1,5,122,Platinum
17410,17,5,1221.0,"[17.0,5.0,1221.0]","[0.17080529204793404,0.6938903000642367,0.16312173681819767]",1,4,121,Platinum
17125,51,1,262.0,"[51.0,1.0,262.0]","[0.5124158761438021,0.13877806001284734,0.035002371045346266]",1,7,223,Gold
17557,15,3,544.0,"[15.0,3.0,544.0]","[0.1507105518070006,0.41633418003854206,0.07267667881171133]",1,5,122,Platinum
14865,8,2,52.0,"[8.0,2.0,52.0]","[0.08037896096373366,0.2775561200256947,0.006947035474648877]",1,7,133,Gold
18165,178,1,303.0,"[178.0,1.0,303.0]","[1.788431881443074,0.13877806001284734,0.0404798413234348]",0,9,333,Silver
15807,51,3,910.0,"[51.0,3.0,910.0]","[0.5124158761438021,0.41633418003854206,0.12157312080635535]",1,6,222,Gold
15104,197,2,1033.0,"[197.0,2.0,1033.0]","[1.9793319137319414,0.2775561200256947,0.13800553164062096]",0,7,322,Gold
14393,219,1,68.0,"[219.0,1.0,68.0]","[2.200374056382209,0.13877806001284734,0.009084584851463916]",0,9,333,Silver
17693,138,1,202.0,"[138.0,1.0,202.0]","[1.3865370766244056,0.13877806001284734,0.02698656088228987]",1,9,333,Silver
18104,38,1,754.0,"[38.0,1.0,754.0]","[0.3818000645777349,0.13877806001284734,0.10073201438240872]",1,6,222,Gold
12985,1,2,1239.0,"[1.0,2.0,1239.0]","[0.010047370120466708,0.2775561200256947,0.16552647986711458]",1,3,111,Platinum
16344,159,1,101.0,"[159.0,1.0,101.0]","[1.5975318491542065,0.13877806001284734,0.013493280441144935]",0,9,333,Silver
13949,3,6,2441.0,"[3.0,6.0,2441.0]","[0.030142110361400125,0.8326683600770841,0.3261098768003444]",1,3,111,Platinum
16600,5,6,817.0,"[5.0,6.0,817.0]","[0.05023685060233354,0.8326683600770841,0.10914861505361793]",1,5,122,Platinum
15883,3,2,400.0,"[3.0,2.0,400.0]","[0.030142110361400125,0.2775561200256947,0.05343873442037598]",1,5,122,Platinum
17004,47,2,1421.0,"[47.0,2.0,1421.0]","[0.47222639566193525,0.2775561200256947,0.18984110402838567]",1,5,221,Platinum
18072,186,1,248.0,"[186.0,1.0,248.0]","[1.8688108424068077,0.13877806001284734,0.033132015340633106]",0,9,333,Silver
16816,104,4,420.0,"[104.0,4.0,420.0]","[1.0449264925285375,0.5551122400513894,0.05611067114139478]",1,7,322,Gold
15009,13,3,1275.0,"[13.0,3.0,1275.0]","[0.1306158115660672,0.41633418003854206,0.17033596596494843]",1,3,111,Platinum
17491,2,10,3575.0,"[2.0,10.0,3575.0]","[0.020094740240933415,1.3877806001284734,0.4776086888821103]",1,3,111,Platinum
13639,75,1,1033.0,"[75.0,1.0,1033.0]","[0.7535527590350031,0.13877806001284734,0.13800553164062096]",1,6,222,Gold
17653,37,4,1212.0,"[37.0,4.0,1212.0]","[0.37175269445726816,0.5551122400513894,0.1619193652937392]",1,5,221,Platinum
17731,80,4,1244.0,"[80.0,4.0,1244.0]","[0.8037896096373366,0.5551122400513894,0.1661944640473693]",1,5,221,Platinum
14741,12,6,1401.0,"[12.0,6.0,1401.0]","[0.1205684414456005,0.8326683600770841,0.18716916730736685]",1,4,121,Platinum
15577,152,3,260.0,"[152.0,3.0,260.0]","[1.5272002583109396,0.41633418003854206,0.034735177373244386]",0,8,323,Silver
14632,263,1,117.0,"[263.0,1.0,117.0]","[2.6424583416827443,0.13877806001284734,0.015630829817959973]",0,9,333,Silver
17555,20,2,486.0,"[20.0,2.0,486.0]","[0.20094740240933415,0.2775561200256947,0.06492806232075682]",1,4,112,Platinum
17489,59,2,375.0,"[59.0,2.0,375.0]","[0.5927948371075358,0.2775561200256947,0.05009881351910248]",1,6,222,Gold
13259,62,1,296.0,"[62.0,1.0,296.0]","[0.6229369474689359,0.13877806001284734,0.039544663471078226]",1,6,213,Gold
14098,37,1,148.0,"[37.0,1.0,148.0]","[0.37175269445726816,0.13877806001284734,0.019772331735539113]",1,8,233,Silver
14869,9,2,733.0,"[9.0,2.0,733.0]","[0.09042633108420037,0.2775561200256947,0.09792648082533897]",1,4,112,Platinum
16179,61,1,216.0,"[61.0,1.0,216.0]","[0.6128895773484692,0.13877806001284734,0.02885691658700303]",1,8,233,Silver
15612,37,2,195.0,"[37.0,2.0,195.0]","[0.37175269445726816,0.2775561200256947,0.02605138302993329]",1,8,233,Silver
16912,29,11,2579.0,"[29.0,11.0,2579.0]","[0.2913737334935345,1.5265586601413208,0.3445462401753741]",1,4,211,Platinum
15986,31,1,169.0,"[31.0,1.0,169.0]","[0.31146847373446795,0.13877806001284734,0.02257786529260885]",1,8,233,Silver
14293,4,4,1047.0,"[4.0,4.0,1047.0]","[0.04018948048186683,0.5551122400513894,0.13987588734533413]",1,5,122,Platinum
15067,79,3,1746.0,"[79.0,3.0,1746.0]","[0.79374223951687,0.41633418003854206,0.23326007574494115]",1,4,211,Platinum
15581,121,13,3690.0,"[121.0,13.0,3690.0]","[1.2157317845764717,1.8041147801670154,0.4929723250279684]",3,5,311,Platinum
18116,68,8,1436.0,"[68.0,8.0,1436.0]","[0.6832211681917362,1.1102244801027787,0.19184505656914977]",1,4,211,Platinum
15624,117,4,591.0,"[117.0,4.0,591.0]","[1.1755423040946047,0.5551122400513894,0.0789557301061055]",1,7,322,Gold
14092,8,14,4090.0,"[8.0,14.0,4090.0]","[0.08037896096373366,1.9428928401798629,0.5464110594483443]",3,3,111,Platinum
16160,66,2,1026.0,"[66.0,2.0,1026.0]","[0.6631264279508027,0.2775561200256947,0.13707035378826438]",1,7,232,Gold
17516,16,5,778.0,"[16.0,5.0,778.0]","[0.16075792192746732,0.6938903000642367,0.10393833844763127]",1,4,112,Platinum
14790,17,4,754.0,"[17.0,4.0,754.0]","[0.17080529204793404,0.5551122400513894,0.10073201438240872]",1,5,122,Platinum
16347,12,2,891.0,"[12.0,2.0,891.0]","[0.1205684414456005,0.2775561200256947,0.11903478092138749]",1,4,112,Platinum
18261,44,2,324.0,"[44.0,2.0,324.0]","[0.4420842853005351,0.2775561200256947,0.04328537488050454]",1,8,233,Silver
12820,4,4,946.0,"[4.0,4.0,946.0]","[0.04018948048186683,0.5551122400513894,0.12638260690418918]",1,5,122,Platinum
13862,19,8,2220.0,"[19.0,8.0,2220.0]","[0.19090003228886746,1.1102244801027787,0.2965849760330867]",1,3,111,Platinum
13555,74,4,4156.0,"[74.0,4.0,4156.0]","[0.7435053889145363,0.5551122400513894,0.5552284506277064]",1,4,211,Platinum
13566,41,2,884.0,"[41.0,2.0,884.0]","[0.41194217493913504,0.2775561200256947,0.11809960306903092]",1,5,212,Platinum
12908,177,2,750.0,"[177.0,2.0,750.0]","[1.7783845113226073,0.2775561200256947,0.10019762703820496]",0,8,332,Silver
14622,185,1,322.0,"[185.0,1.0,322.0]","[1.8587634722863409,0.13877806001284734,0.04301818120840266]",0,9,333,Silver
17038,31,1,112.0,"[31.0,1.0,112.0]","[0.31146847373446795,0.13877806001284734,0.014962845637705273]",1,8,233,Silver
13828,23,1,212.0,"[23.0,1.0,212.0]","[0.23108951277073428,0.13877806001284734,0.02832252924279927]",1,7,133,Gold
13144,333,1,112.0,"[333.0,1.0,112.0]","[3.3457742501154137,0.13877806001284734,0.014962845637705273]",0,9,333,Silver
14583,6,5,1084.0,"[6.0,5.0,1084.0]","[0.06028422072280025,0.6938903000642367,0.1448189702792189]",1,4,112,Platinum
17994,122,4,684.0,"[122.0,4.0,684.0]","[1.2257791546969383,0.5551122400513894,0.09138023585884292]",1,6,312,Gold
14221,43,9,3453.0,"[43.0,9.0,3453.0]","[0.4320369151800684,1.2490025401156262,0.46130987488389563]",1,4,211,Platinum
14261,51,2,1170.0,"[51.0,2.0,1170.0]","[0.5124158761438021,0.2775561200256947,0.15630829817959974]",1,5,221,Platinum
14948,24,6,1104.0,"[24.0,6.0,1104.0]","[0.241136882891201,0.8326683600770841,0.1474909070002377]",1,5,122,Platinum
16869,23,4,834.0,"[23.0,4.0,834.0]","[0.23108951277073428,0.5551122400513894,0.11141976126648391]",1,4,112,Platinum
16343,17,2,372.0,"[17.0,2.0,372.0]","[0.17080529204793404,0.2775561200256947,0.04969802301094966]",1,5,122,Platinum
16222,319,1,866.0,"[319.0,1.0,866.0]","[3.20511106842888,0.13877806001284734,0.11569486002011399]",0,6,312,Gold
16519,26,2,215.0,"[26.0,2.0,215.0]","[0.2612316231321344,0.2775561200256947,0.02872331975095209]",1,8,233,Silver
17697,237,1,342.0,"[237.0,1.0,342.0]","[2.3812267185506095,0.13877806001284734,0.04569011792942146]",0,9,333,Silver
16810,193,1,312.0,"[193.0,1.0,312.0]","[1.9391424332500746,0.13877806001284734,0.041682212847893266]",0,9,333,Silver
16943,212,3,821.0,"[212.0,3.0,821.0]","[2.130042465538942,0.41633418003854206,0.1096830023978217]",0,7,322,Gold
15819,50,4,1919.0,"[50.0,4.0,1919.0]","[0.5023685060233354,0.5551122400513894,0.2563723283817538]",1,4,211,Platinum
18151,135,2,654.0,"[135.0,2.0,654.0]","[1.3563949662630055,0.2775561200256947,0.08737233077731472]",1,7,322,Gold
17470,45,5,1128.0,"[45.0,5.0,1128.0]","[0.45213165542100187,0.6938903000642367,0.15069723106546026]",1,4,211,Platinum
14652,78,1,114.0,"[78.0,1.0,114.0]","[0.7836948693964032,0.13877806001284734,0.015230039309807153]",1,7,223,Gold
13023,65,2,695.0,"[65.0,2.0,695.0]","[0.653079057830336,0.2775561200256947,0.09284980105540326]",1,6,222,Gold
15312,76,4,928.0,"[76.0,4.0,928.0]","[0.7636001291554698,0.5551122400513894,0.12397786385527226]",1,6,222,Gold
16621,52,4,816.0,"[52.0,4.0,816.0]","[0.5224632462642688,0.5551122400513894,0.109015018217567]",1,6,222,Gold
17412,3,7,1269.0,"[3.0,7.0,1269.0]","[0.030142110361400125,0.9714464200899314,0.16953438494864279]",1,4,121,Platinum
16818,11,11,3359.0,"[11.0,11.0,3359.0]","[0.11052107132513378,1.5265586601413208,0.44875177229510727]",3,3,111,Platinum
14149,221,1,447.0,"[221.0,1.0,447.0]","[2.2204687966231424,0.13877806001284734,0.059717785714770155]",0,7,322,Gold
15565,51,2,175.0,"[51.0,2.0,175.0]","[0.5124158761438021,0.2775561200256947,0.02337944630891449]",1,8,233,Silver
14670,281,2,417.0,"[281.0,2.0,417.0]","[2.823311003851145,0.2775561200256947,0.055709880633241955]",0,6,312,Gold
18125,30,4,1168.0,"[30.0,4.0,1168.0]","[0.3014211036140012,0.5551122400513894,0.15604110450749786]",1,4,211,Platinum
13754,152,2,281.0,"[152.0,2.0,281.0]","[1.5272002583109396,0.2775561200256947,0.03754071093031412]",0,9,333,Silver
14963,10,5,1494.0,"[10.0,5.0,1494.0]","[0.10047370120466707,0.6938903000642367,0.19959367306010428]",1,3,111,Platinum
15303,291,1,573.0,"[291.0,1.0,573.0]","[2.923784705055812,0.13877806001284734,0.07655098705718859]",0,7,322,Gold
13037,139,3,890.0,"[139.0,3.0,890.0]","[1.3965844467448725,0.41633418003854206,0.11890118408533655]",1,7,322,Gold
14699,215,1,110.0,"[215.0,1.0,110.0]","[2.160184575900342,0.13877806001284734,0.014695651965603395]",0,9,333,Silver
16748,18,5,1536.0,"[18.0,5.0,1536.0]","[0.18085266216840074,0.6938903000642367,0.20520474017424375]",1,4,121,Platinum
17648,61,4,1814.0,"[61.0,4.0,1814.0]","[0.6128895773484692,0.5551122400513894,0.24234466059640505]",1,4,211,Platinum
15730,66,3,1128.0,"[66.0,3.0,1128.0]","[0.6631264279508027,0.41633418003854206,0.15069723106546026]",1,5,221,Platinum
13936,180,1,376.0,"[180.0,1.0,376.0]","[1.8085266216840075,0.13877806001284734,0.05023241035515342]",0,7,322,Gold
15360,40,1,429.0,"[40.0,1.0,429.0]","[0.4018948048186683,0.13877806001284734,0.057313042665853235]",1,7,232,Gold
13876,64,1,124.0,"[64.0,1.0,124.0]","[0.6430316877098693,0.13877806001284734,0.016566007670316553]",1,8,233,Silver
17770,199,5,1149.0,"[199.0,5.0,1149.0]","[1.999426653972875,0.6938903000642367,0.15350276462252999]",0,6,321,Gold
13573,51,2,295.0,"[51.0,2.0,295.0]","[0.5124158761438021,0.2775561200256947,0.03941106663502728]",1,7,223,Gold
12945,289,1,469.0,"[289.0,1.0,469.0]","[2.9036899648148786,0.13877806001284734,0.06265691610789083]",0,7,322,Gold
14323,115,2,609.0,"[115.0,2.0,609.0]","[1.1554475638536714,0.2775561200256947,0.08136047315502243]",1,7,322,Gold
15937,65,1,147.0,"[65.0,1.0,147.0]","[0.653079057830336,0.13877806001284734,0.019638734899488173]",1,8,233,Silver
14894,86,1,657.0,"[86.0,1.0,657.0]","[0.8640738303601369,0.13877806001284734,0.08777312128546755]",1,6,222,Gold
14466,30,7,2282.0,"[30.0,7.0,2282.0]","[0.3014211036140012,0.9714464200899314,0.30486797986824493]",1,4,211,Platinum
16523,2,21,9450.0,"[2.0,21.0,9450.0]","[0.020094740240933415,2.914339260269794,1.2624901006813825]",3,3,111,Platinum
15601,12,14,6794.0,"[12.0,14.0,6794.0]","[0.1205684414456005,1.9428928401798629,0.9076569041300859]",3,3,111,Platinum
13576,11,18,6730.0,"[11.0,18.0,6730.0]","[0.11052107132513378,2.4980050802312523,0.8991067066228259]",3,3,111,Platinum
13995,16,5,1416.0,"[16.0,5.0,1416.0]","[0.16075792192746732,0.6938903000642367,0.18917311984813096]",1,3,111,Platinum
13974,50,1,415.0,"[50.0,1.0,415.0]","[0.5023685060233354,0.13877806001284734,0.055442686961140075]",1,6,222,Gold
17064,59,3,869.0,"[59.0,3.0,869.0]","[0.5927948371075358,0.41633418003854206,0.11609565052826681]",1,6,222,Gold
15774,69,1,276.0,"[69.0,1.0,276.0]","[0.6932685383122028,0.13877806001284734,0.036872726750059426]",1,7,223,Gold
13565,20,2,245.0,"[20.0,2.0,245.0]","[0.20094740240933415,0.2775561200256947,0.03273122483248029]",1,6,123,Gold
17073,18,4,1470.0,"[18.0,4.0,1470.0]","[0.18085266216840074,0.5551122400513894,0.19638734899488172]",1,3,111,Platinum
14692,138,4,600.0,"[138.0,4.0,600.0]","[1.3865370766244056,0.5551122400513894,0.08015810163056397]",1,7,322,Gold
17010,19,1,196.0,"[19.0,1.0,196.0]","[0.19090003228886746,0.13877806001284734,0.02618497986598423]",1,7,133,Gold
13308,23,3,1387.0,"[23.0,3.0,1387.0]","[0.23108951277073428,0.41633418003854206,0.1852988116026537]",1,4,121,Platinum
16149,5,2,279.0,"[5.0,2.0,279.0]","[0.05023685060233354,0.2775561200256947,0.03727351725821224]",1,7,133,Gold
17239,313,1,385.0,"[313.0,1.0,385.0]","[3.1448268477060797,0.13877806001284734,0.051434781879611875]",0,8,332,Silver
16665,363,1,137.0,"[363.0,1.0,137.0]","[3.647195353729415,0.13877806001284734,0.018302766538978773]",0,9,333,Silver
14055,107,1,727.0,"[107.0,1.0,727.0]","[1.0750686028899377,0.13877806001284734,0.09712489980903334]",1,8,332,Silver
15854,5,12,2987.0,"[5.0,12.0,2987.0]","[0.05023685060233354,1.6653367201541682,0.3990537492841576]",3,3,111,Platinum
16847,44,1,195.0,"[44.0,1.0,195.0]","[0.4420842853005351,0.13877806001284734,0.02605138302993329]",1,8,233,Silver
16019,47,9,3802.0,"[47.0,9.0,3802.0]","[0.47222639566193525,1.2490025401156262,0.5079351706656736]",1,4,211,Platinum
16444,47,4,661.0,"[47.0,4.0,661.0]","[0.47222639566193525,0.5551122400513894,0.08830750862967131]",1,5,212,Platinum
14895,8,20,11174.0,"[8.0,20.0,11174.0]","[0.08037896096373366,2.7755612002569467,1.492811046033203]",3,3,111,Platinum
17233,36,1,192.0,"[36.0,1.0,192.0]","[0.36170532433680147,0.13877806001284734,0.02565059252178047]",1,7,223,Gold
13130,95,1,64.0,"[95.0,1.0,64.0]","[0.9545001614443372,0.13877806001284734,0.008550197507260156]",1,9,333,Silver
18034,22,2,427.0,"[22.0,2.0,427.0]","[0.22104214265026756,0.2775561200256947,0.057045848993751355]",1,4,112,Platinum
16206,55,4,549.0,"[55.0,4.0,549.0]","[0.5526053566256689,0.5551122400513894,0.07334466299196603]",1,6,222,Gold
16229,88,2,1014.0,"[88.0,2.0,1014.0]","[0.8841685706010702,0.2775561200256947,0.1354671917556531]",1,6,222,Gold
13269,2,15,5360.0,"[2.0,15.0,5360.0]","[0.020094740240933415,2.08167090019271,0.7160790412330381]",3,3,111,Platinum
16102,43,3,1840.0,"[43.0,3.0,1840.0]","[0.4320369151800684,0.41633418003854206,0.2458181783337295]",1,5,221,Platinum
15258,169,2,627.0,"[169.0,2.0,627.0]","[1.6980055503588736,0.2775561200256947,0.08376521620393934]",0,7,322,Gold
18101,12,2,227.0,"[12.0,2.0,227.0]","[0.1205684414456005,0.2775561200256947,0.030326481783563366]",1,6,123,Gold
16181,74,1,308.0,"[74.0,1.0,308.0]","[0.7435053889145363,0.13877806001284734,0.041147825503689506]",1,8,233,Silver
14625,197,2,906.0,"[197.0,2.0,906.0]","[1.9793319137319414,0.2775561200256947,0.12103873346215159]",0,7,322,Gold
17361,50,3,491.0,"[50.0,3.0,491.0]","[0.5023685060233354,0.41633418003854206,0.06559604650101152]",1,6,222,Gold
16858,369,1,376.0,"[369.0,1.0,376.0]","[3.7074795744522153,0.13877806001284734,0.05023241035515342]",0,8,332,Silver
17321,9,2,705.0,"[9.0,2.0,705.0]","[0.09042633108420037,0.2775561200256947,0.09418576941591265]",1,4,112,Platinum
13273,114,1,139.0,"[114.0,1.0,139.0]","[1.1454001937332048,0.13877806001284734,0.018569960211080653]",1,9,333,Silver
15592,47,1,388.0,"[47.0,1.0,388.0]","[0.47222639566193525,0.13877806001284734,0.0518355723877647]",1,6,222,Gold
13932,295,1,309.0,"[295.0,1.0,309.0]","[2.963974185537679,0.13877806001284734,0.04128142233974044]",0,9,333,Silver
16807,143,3,1134.0,"[143.0,3.0,1134.0]","[1.4367739272267392,0.41633418003854206,0.1514988120817659]",1,6,321,Gold
16474,8,7,1885.0,"[8.0,7.0,1885.0]","[0.08037896096373366,0.9714464200899314,0.25183003595602177]",1,3,111,Platinum
13277,16,4,259.0,"[16.0,4.0,259.0]","[0.16075792192746732,0.5551122400513894,0.03460158053719344]",1,7,133,Gold
14655,9,4,1932.0,"[9.0,4.0,1932.0]","[0.09042633108420037,0.5551122400513894,0.258109087250416]",1,4,121,Platinum
16462,74,3,136.0,"[74.0,3.0,136.0]","[0.7435053889145363,0.41633418003854206,0.018169169702927833]",1,8,233,Silver
16183,68,1,340.0,"[68.0,1.0,340.0]","[0.6832211681917362,0.13877806001284734,0.04542292425731958]",1,8,233,Silver
13178,27,11,5796.0,"[27.0,11.0,5796.0]","[0.27127899325260113,1.5265586601413208,0.7743272617512479]",3,4,211,Platinum
17092,51,4,1795.0,"[51.0,4.0,1795.0]","[0.5124158761438021,0.5551122400513894,0.2398063207114372]",1,4,211,Platinum
16563,54,1,1079.0,"[54.0,1.0,1079.0]","[0.5425579865052023,0.13877806001284734,0.1441509860989642]",1,7,232,Gold
14875,108,2,1469.0,"[108.0,2.0,1469.0]","[1.0851159730104045,0.2775561200256947,0.19625375215883079]",1,6,321,Gold
12855,373,1,38.0,"[373.0,1.0,38.0]","[3.747669054934082,0.13877806001284734,0.005076679769935718]",0,9,333,Silver
15376,41,3,1239.0,"[41.0,3.0,1239.0]","[0.41194217493913504,0.41633418003854206,0.16552647986711458]",1,4,211,Platinum
15239,11,2,782.0,"[11.0,2.0,782.0]","[0.11052107132513378,0.2775561200256947,0.10447272579183503]",1,5,122,Platinum
15421,59,4,958.0,"[59.0,4.0,958.0]","[0.5927948371075358,0.5551122400513894,0.12798576893680047]",1,6,222,Gold
15103,32,2,705.0,"[32.0,2.0,705.0]","[0.32151584385493465,0.2775561200256947,0.09418576941591265]",1,6,222,Gold
15119,246,1,269.0,"[246.0,1.0,269.0]","[2.47165304963481,0.13877806001284734,0.03593754889770284]",0,9,333,Silver
17862,324,1,333.0,"[324.0,1.0,333.0]","[3.2553479190312133,0.13877806001284734,0.044487746404963]",0,9,333,Silver
16345,45,1,583.0,"[45.0,1.0,583.0]","[0.45213165542100187,0.13877806001284734,0.07788695541769798]",1,6,222,Gold
16594,76,1,179.0,"[76.0,1.0,179.0]","[0.7636001291554698,0.13877806001284734,0.02391383365311825]",1,7,223,Gold
15289,30,3,938.0,"[30.0,3.0,938.0]","[0.3014211036140012,0.41633418003854206,0.12531383221578166]",1,6,222,Gold
14557,86,1,790.0,"[86.0,1.0,790.0]","[0.8640738303601369,0.13877806001284734,0.10554150048024255]",1,7,232,Gold
15017,34,1,126.0,"[34.0,1.0,126.0]","[0.3416105840958681,0.13877806001284734,0.016833201342418433]",1,8,233,Silver
17561,20,1,171.0,"[20.0,1.0,171.0]","[0.20094740240933415,0.13877806001284734,0.02284505896471073]",1,6,123,Gold
14432,10,6,2292.0,"[10.0,6.0,2292.0]","[0.10047370120466707,0.8326683600770841,0.30620394822875435]",1,3,111,Platinum
14711,11,11,2897.0,"[11.0,11.0,2897.0]","[0.11052107132513378,1.5265586601413208,0.38703003403957303]",3,3,111,Platinum
16809,24,5,919.0,"[24.0,5.0,919.0]","[0.241136882891201,0.6938903000642367,0.1227754923308138]",1,4,112,Platinum
15150,18,10,5349.0,"[18.0,10.0,5349.0]","[0.18085266216840074,1.3877806001284734,0.7146094760364777]",3,3,111,Platinum
13363,18,2,993.0,"[18.0,2.0,993.0]","[0.18085266216840074,0.2775561200256947,0.13266165819858336]",1,5,122,Platinum
14449,19,4,918.0,"[19.0,4.0,918.0]","[0.19090003228886746,0.5551122400513894,0.12264189549476287]",1,4,112,Platinum
15965,18,4,859.0,"[18.0,4.0,859.0]","[0.18085266216840074,0.5551122400513894,0.1147596821677574]",1,4,112,Platinum
17839,43,1,339.0,"[43.0,1.0,339.0]","[0.4320369151800684,0.13877806001284734,0.04528932742126864]",1,7,223,Gold
14766,9,6,2490.0,"[9.0,6.0,2490.0]","[0.09042633108420037,0.8326683600770841,0.33265612176684045]",1,3,111,Platinum
17986,57,1,21.0,"[57.0,1.0,21.0]","[0.5727000968666024,0.13877806001284734,0.0028055335570697387]",1,8,233,Silver
17051,195,1,254.0,"[195.0,1.0,254.0]","[1.959237173491008,0.13877806001284734,0.033933596356938746]",0,8,323,Silver
14409,72,6,2072.0,"[72.0,6.0,2072.0]","[0.7234106486736029,0.8326683600770841,0.27681264429754754]",1,5,221,Platinum
17075,18,4,839.0,"[18.0,4.0,839.0]","[0.18085266216840074,0.5551122400513894,0.11208774544673861]",1,4,112,Platinum
14381,53,1,214.0,"[53.0,1.0,214.0]","[0.5325106163847355,0.13877806001284734,0.02858972291490115]",1,7,223,Gold
17158,33,3,1276.0,"[33.0,3.0,1276.0]","[0.33156321397540134,0.41633418003854206,0.17046956280099937]",1,5,221,Platinum
14220,248,2,635.0,"[248.0,2.0,635.0]","[2.4917477898757436,0.2775561200256947,0.08483399089234686]",0,8,332,Silver
13598,48,1,181.0,"[48.0,1.0,181.0]","[0.482273765782402,0.13877806001284734,0.02418102732522013]",1,7,223,Gold
17266,3,3,317.0,"[3.0,3.0,317.0]","[0.030142110361400125,0.41633418003854206,0.04235019702814796]",1,5,113,Platinum
15090,309,1,383.0,"[309.0,1.0,383.0]","[3.1046373672242127,0.13877806001284734,0.05116758820751]",0,7,322,Gold
14810,41,11,2107.0,"[41.0,11.0,2107.0]","[0.41194217493913504,1.5265586601413208,0.28148853355933046]",1,4,211,Platinum
16041,31,3,3167.0,"[31.0,3.0,3167.0]","[0.31146847373446795,0.41633418003854206,0.4231011797733268]",1,6,231,Gold
16227,226,1,314.0,"[226.0,1.0,314.0]","[2.270705647225476,0.13877806001284734,0.041949406519995146]",0,9,333,Silver
12949,31,8,4181.0,"[31.0,8.0,4181.0]","[0.31146847373446795,1.1102244801027787,0.5585683715289799]",1,4,211,Platinum
13265,54,5,2107.0,"[54.0,5.0,2107.0]","[0.5425579865052023,0.6938903000642367,0.28148853355933046]",1,4,211,Platinum
17402,5,13,2635.0,"[5.0,13.0,2635.0]","[0.05023685060233354,1.8041147801670154,0.3520276629942268]",3,4,121,Platinum
15240,45,5,1709.0,"[45.0,5.0,1709.0]","[0.45213165542100187,0.6938903000642367,0.22831699281105636]",1,4,211,Platinum
16203,59,4,595.0,"[59.0,4.0,595.0]","[0.5927948371075358,0.5551122400513894,0.07949011745030926]",1,6,222,Gold
13842,59,9,3404.0,"[59.0,9.0,3404.0]","[0.5927948371075358,1.2490025401156262,0.45476362991739955]",1,4,211,Platinum
13684,286,1,65.0,"[286.0,1.0,65.0]","[2.8735478544534785,0.13877806001284734,0.008683794343311096]",0,8,323,Silver
